episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,12.0,12,1.0,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
2,19.0,19,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
3,27.0,27,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
4,23.0,23,0.9905,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
5,14.0,14,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
6,26.0,26,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
7,43.0,43,0.981,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
8,57.0,57,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
9,21.0,21,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
10,13.0,13,0.9715,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
11,13.0,13,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
12,15.0,15,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
13,15.0,15,0.962,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
14,8.0,8,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
15,49.0,49,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
16,32.0,32,0.9525,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
17,18.0,18,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
18,16.0,16,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
19,13.0,13,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
20,21.0,21,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
21,34.0,34,0.9366666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.1,0.99,9,
22,16.0,16,0.9335,0.3730070888996124,1.7717902660369873,0.760151743888855,,,,,,dqn,cartpole,dense,0.1,0.99,9,
23,19.0,19,0.9303333333333333,0.07681294530630112,1.0727043151855469,0.3214993476867676,,,,,,dqn,cartpole,dense,0.1,0.99,9,
24,21.0,21,0.9271666666666667,0.00787269789725542,1.0768077373504639,0.10159999132156372,,,,,,dqn,cartpole,dense,0.1,0.99,9,
25,19.0,19,0.924,0.004614196717739105,0.9572850465774536,0.0723542794585228,,,,,,dqn,cartpole,dense,0.1,0.99,9,
26,9.0,9,0.9208333333333334,0.004099748563021421,0.9818339347839355,0.07358644902706146,,,,,,dqn,cartpole,dense,0.1,0.99,9,
