episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,12.0,12,1.0,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
2,19.0,19,0.9968333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
3,27.0,27,0.9936666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
4,23.0,23,0.9905,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
5,14.0,14,0.9873333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
6,26.0,26,0.9841666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
7,43.0,43,0.981,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
8,57.0,57,0.9778333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
9,21.0,21,0.9746666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
10,13.0,13,0.9715,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
11,13.0,13,0.9683333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
12,15.0,15,0.9651666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
13,15.0,15,0.962,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
14,8.0,8,0.9588333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
15,49.0,49,0.9556666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
16,32.0,32,0.9525,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
17,18.0,18,0.9493333333333334,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
18,16.0,16,0.9461666666666667,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
19,13.0,13,0.9430000000000001,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
20,21.0,21,0.9398333333333333,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
21,27.0,27,0.9366666666666666,nan,nan,nan,nan,nan,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
22,25.0,25,0.9335,0.6555134654045105,2.161379814147949,1.127955436706543,0.596403181552887,0.19382444024085999,,,,dqn_icm,cartpole,dense,0.1,0.9,9,0.1
