episode,return,length,epsilon,loss,q_mean,td_error_mean,icm_loss,intrinsic_reward_mean,eval_return_mean,eval_return_std,eval_length_mean,agent,env,reward_type,lr,gamma,seed,eta
1,9.0,9,1.0,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
2,20.0,20,0.9968333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
3,32.0,32,0.9936666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
4,29.0,29,0.9905,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
5,19.0,19,0.9873333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
6,13.0,13,0.9841666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
7,18.0,18,0.981,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
8,15.0,15,0.9778333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
9,41.0,41,0.9746666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
10,15.0,15,0.9715,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
11,29.0,29,0.9683333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
12,18.0,18,0.9651666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
13,14.0,14,0.962,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
14,19.0,19,0.9588333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
15,11.0,11,0.9556666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
16,34.0,34,0.9525,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
17,20.0,20,0.9493333333333334,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
18,24.0,24,0.9461666666666667,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
19,18.0,18,0.9430000000000001,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
20,28.0,28,0.9398333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
21,30.0,30,0.9366666666666666,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
22,12.0,12,0.9335,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
23,12.0,12,0.9303333333333333,nan,nan,nan,,,,,,dqn,cartpole,dense,0.001,0.99,3,
24,23.0,23,0.9271666666666667,0.5124712586402893,-0.006031094118952751,1.0124642848968506,,,,,,dqn,cartpole,dense,0.001,0.99,3,
25,25.0,25,0.924,0.44644641876220703,0.06190075725317001,0.9439188241958618,,,,,,dqn,cartpole,dense,0.001,0.99,3,
26,44.0,44,0.9208333333333334,0.3381071090698242,0.1886168122291565,0.8174357414245605,,,,,,dqn,cartpole,dense,0.001,0.99,3,
27,16.0,16,0.9176666666666666,0.27289530634880066,0.2829580307006836,0.725612998008728,,,,,,dqn,cartpole,dense,0.001,0.99,3,
